links_result	link	flow_gpm	velocity_fps	headloss
0:00:00	57                   0.00      0.00      0.00
0:00:00	58                 -10.09      0.06      0.00
0:00:00	59                  -0.02      0.00      0.00
0:00:00	60                   0.00      0.00      0.00
0:00:00	61                 -15.20      0.10      0.01
0:00:00	62                 -12.22      0.07      0.00
0:00:00	63                  -0.10      0.00      0.00
0:00:00	64                 -17.41      0.11      0.01
0:00:00	65                  15.50      0.10      0.01
0:00:00	66                 -50.72      0.32      0.06
0:00:00	67                  40.47      0.26      0.04
0:00:00	68                 -18.82      0.12      0.01
0:00:00	69                  54.13      0.35      0.07
0:00:00	70                  11.84      0.08      0.00
0:00:00	71                  34.23      0.22      0.03
0:00:00	72                 351.37      0.25      0.01
0:00:00	73                 -66.13      0.42      0.11
0:00:00	74                 -33.13      0.21      0.03
0:00:00	75                 -43.67      0.28      0.05
0:00:00	76                 -86.23      0.55      0.17
0:00:00	77                  40.78      0.26      0.04
0:00:00	78                  18.76      0.12      0.01
0:00:00	79                 -10.54      0.07      0.00
0:00:00	80                  24.60      0.16      0.02
0:00:00	81                  33.00      0.21      0.03
0:00:00	82                 -16.07      0.10      0.01
0:00:00	83                 -33.41      0.14      0.01
0:00:00	84                 -28.22      0.12      0.01
0:00:00	85                 -49.47      0.20      0.02
0:00:00	86                  -9.92      0.06      0.00
0:00:00	87                  -6.02      0.04      0.00
0:00:00	88                 -14.72      0.09      0.01
0:00:00	89                   3.90      0.02      0.00
0:00:00	90                  24.97      0.16      0.02
0:00:00	91                  15.25      0.10      0.01
0:00:00	92                 115.60      0.47      0.10
0:00:00	93                  20.55      0.13      0.01
0:00:00	94                   6.16      0.04      0.00
0:00:00	95                 -14.39      0.09      0.01
0:00:00	96                  20.55      0.13      0.01
0:00:00	97                   9.63      0.06      0.00
0:00:00	98                   6.48      0.04      0.00
0:00:00	99                   9.63      0.06      0.00
0:00:00	100                  6.15      0.04      0.00
0:00:00	101                -10.92      0.07      0.00
0:00:00	102                 -5.38      0.03      0.00
0:00:00	103                -10.92      0.07      0.00
0:00:00	104                 -5.54      0.04      0.00
0:00:00	105                -60.70      0.25      0.03
0:00:00	106                  3.48      0.02      0.00
0:00:00	107                 20.55      0.13      0.01
0:00:00	108                 -3.15      0.02      0.00
0:00:00	109                 48.65      0.20      0.02
0:00:00	110                 22.92      0.15      0.01
0:00:00	111                  5.31      0.03      0.00
0:00:00	112                  7.86      0.05      0.00
0:00:00	113                -21.89      0.09      0.00
0:00:00	114                  0.72      0.00      0.00
0:00:00	115                 -5.74      0.04      0.00
0:00:00	116                  2.79      0.02      0.00
0:00:00	117                 -4.79      0.03      0.00
0:00:00	118                  3.60      0.02      0.00
0:00:00	119                  3.67      0.02      0.00
0:00:00	120                -12.05      0.05      0.00
0:00:00	121                 -4.24      0.03      0.00
0:00:00	122                  1.21      0.01      0.00
0:00:00	123                 12.91      0.05      0.00
0:00:00	124                  4.20      0.02      0.00
0:00:00	125                -12.88      0.05      0.00
0:00:00	126                 -5.45      0.03      0.00
0:00:00	127                  8.71      0.06      0.00
0:00:00	128                  4.57      0.03      0.00
0:00:00	129                 -4.81      0.03      0.00
0:00:00	130                -11.68      0.07      0.00
0:00:00	131                  2.38      0.02      0.00
0:00:00	132                -11.81      0.08      0.00
0:00:00	133                 -6.05      0.04      0.00
0:00:00	134                 -0.72      0.00      0.00
0:00:00	135                  5.76      0.04      0.00
0:00:00	136                 -6.48      0.04      0.00
0:00:00	137                 11.70      0.05      0.00
0:00:00	138                -18.18      0.07      0.00
0:00:00	139                  5.33      0.03      0.00
0:00:00	140                -34.95      0.14      0.01
0:00:00	141                -33.18      0.14      0.01
0:00:00	142                -54.57      0.22      0.02
0:00:00	143               -115.21      0.47      0.10
0:00:00	144                 -1.77      0.01      0.00
0:00:00	145                -16.85      0.11      0.01
0:00:00	146                -26.92      0.17      0.02
0:00:00	147                 -6.75      0.04      0.00
0:00:00	148                 33.72      0.22      0.03
0:00:00	149                 20.01      0.13      0.01
0:00:00	150                 -9.09      0.06      0.00
0:00:00	151                 21.39      0.14      0.01
0:00:00	152                -19.57      0.12      0.01
0:00:00	153                 30.72      0.20      0.03
0:00:00	154                  6.50      0.04      0.00
0:00:00	155                  0.92      0.01      0.00
0:00:00	156                 -3.84      0.02      0.00
0:00:00	157                 -9.30      0.06      0.00
0:00:00	158                 -4.43      0.03      0.00
0:00:00	159                  5.61      0.04      0.00
0:00:00	160                  3.31      0.02      0.00
0:00:00	161                -22.79      0.09      0.01
0:00:00	162                -37.40      0.15      0.01
0:00:00	163                -37.40      0.15      0.01
0:00:00	164                577.17      1.64      0.80
0:00:00	165                417.89      0.67      0.11
0:00:00	166                765.89      2.18    351.30
0:00:00	167                765.89      4.89      9.98
0:00:00	168                 87.32      0.25      0.02
0:00:00	169               -724.96      2.89      2.87
0:00:00	170                765.89      0.00   -370.46  Pump
0:00:00	172               2401.76      0.00   -440.55  Pump
0:00:00	173                  2.70      0.03     80.01  PRV
0:00:00	174                  0.00      0.00      0.00  PRV
0:00:00	175                637.38      2.60    198.31  PRV
0:00:00	176                472.73      5.36    186.54  PRV
0:00:00	177                 37.40      0.42    216.46  PRV
0:00:00	178                 87.32      0.99    113.45  PRV
0:00:00	179                  0.00      0.00      0.00  PRV
0:00:00	180                  0.00      0.00      0.00  PRV
1:00:00	0                  539.62      0.53      0.05
1:00:00	1                  -88.37      0.56      0.18
1:00:00	2                  -44.11      0.28      0.05
1:00:00	3                  -24.08      0.15      0.02
1:00:00	6                   80.90      0.52      0.15
1:00:00	7                 -133.17      0.85      0.39
1:00:00	8                    0.00      0.00      0.00
1:00:00	9                  138.22      0.88      0.41
1:00:00	10                  86.32      0.55      0.17
1:00:00	11                 142.43      0.91      0.44
1:00:00	12                  56.11      0.36      0.08
1:00:00	13                   0.00      0.00      0.00
1:00:00	14                  -0.86      0.01      0.00
1:00:00	15                2402.63      3.83      2.83
1:00:00	16                  -1.11      0.01      0.00
1:00:00	17                2402.63      6.82     11.51
1:00:00	18                2402.63      1.09      0.13
1:00:00	19                2402.63      1.09      0.13
1:00:00	20                  -0.00      0.00      0.00
1:00:00	21                   4.65      0.03      0.00
1:00:00	22                   4.72      0.03      0.00
1:00:00	23                  42.63      0.27      0.05
1:00:00	24                  34.30      0.22      0.03
1:00:00	25                   4.72      0.03      0.00
1:00:00	26                   4.72      0.03      0.00
1:00:00	27                  -0.00      0.00      0.00
1:00:00	28                -943.65      1.51      0.50
1:00:00	29               -1102.95      1.76      0.67
1:00:00	30                 -46.35      0.30      0.05
1:00:00	31                -154.75      0.11      0.00
1:00:00	32                 -10.59      0.07      0.00
1:00:00	33                   2.77      0.01      0.00
1:00:00	34                  82.70      0.23      0.02
1:00:00	35                2301.52      1.63      0.36
1:00:00	36                  27.10      0.17      0.02
1:00:00	37                 -46.37      0.30      0.05
1:00:00	38                   0.68      0.00      0.00
1:00:00	39                -961.82      1.53      0.52
1:00:00	40               -1124.39      1.15      0.23
1:00:00	41                1115.42      1.78      0.68
1:00:00	42                   0.00      0.00      0.00
1:00:00	43                 -14.75      0.02      0.00
1:00:00	44               -1010.89      1.03      0.19
1:00:00	45               -1512.13      1.07      0.17
1:00:00	46               -1641.51      1.16      0.19
1:00:00	47                 340.86      0.24      0.01
1:00:00	48                 327.51      0.23      0.01
1:00:00	49                 301.81      0.21      0.01
1:00:00	50                 296.96      0.21      0.01
1:00:00	51                 156.00      0.11      0.00
1:00:00	52                 341.24      0.97      0.31
1:00:00	53                 222.24      0.63      0.14
1:00:00	54                 161.72      0.46      0.08
1:00:00	55                 -15.82      0.09      0.01
1:00:00	56                   2.19      0.01      0.00
1:00:00	57                   0.00      0.00      0.00
1:00:00	58                 -23.04      0.15      0.01
1:00:00	59                  12.83      0.08      0.00
1:00:00	60                  -0.00      0.00      0.00
1:00:00	61                 -44.84      0.29      0.05
1:00:00	62                 -31.13      0.18      0.02
1:00:00	63                  -0.27      0.00      0.00
1:00:00	64                 -40.13      0.26      0.04
1:00:00	65                  35.70      0.23      0.03
1:00:00	66                -107.00      0.68      0.26
1:00:00	67                  13.35      0.09      0.01
1:00:00	68                  -9.40      0.06      0.00
1:00:00	69                  13.72      0.09      0.01
1:00:00	70                  -4.85      0.03      0.00
1:00:00	71                   4.46      0.03      0.00
1:00:00	72                 154.75      0.11      0.00
1:00:00	73                -113.50      0.72      0.29
1:00:00	74                 -56.81      0.36      0.08
1:00:00	75                 -75.18      0.48      0.13
1:00:00	76                -148.66      0.95      0.47
1:00:00	77                  70.36      0.45      0.12
1:00:00	78                  32.27      0.21      0.03
1:00:00	79                 -18.38      0.12      0.01
1:00:00	80                  42.43      0.27      0.05
1:00:00	81                  56.69      0.36      0.08
1:00:00	82                 -27.69      0.18      0.02
1:00:00	83                 117.89      0.48      0.10
1:00:00	84                  74.69      0.31      0.04
1:00:00	85                  89.77      0.37      0.06
1:00:00	86                  34.92      0.22      0.03
1:00:00	87                  21.20      0.14      0.01
1:00:00	88                  26.51      0.17      0.02
1:00:00	89                 -13.72      0.09      0.01
1:00:00	90                  43.70      0.28      0.05
1:00:00	91                  26.69      0.17      0.02
1:00:00	92                 202.31      0.83      0.28
1:00:00	93                  35.96      0.23      0.03
1:00:00	94                  10.78      0.07      0.00
1:00:00	95                 -25.18      0.16      0.02
1:00:00	96                  35.96      0.23      0.03
1:00:00	97                  16.84      0.11      0.01
1:00:00	98                  11.34      0.07      0.00
1:00:00	99                  16.84      0.11      0.01
1:00:00	100                 10.75      0.07      0.00
1:00:00	101                -19.12      0.12      0.01
1:00:00	102                 -9.42      0.06      0.00
1:00:00	103                -19.12      0.12      0.01
1:00:00	104                 -9.70      0.06      0.00
1:00:00	105               -106.23      0.43      0.09
1:00:00	106                  6.09      0.04      0.00
1:00:00	107                 35.96      0.23      0.03
1:00:00	108                 -5.50      0.04      0.00
1:00:00	109                 85.14      0.35      0.06
1:00:00	110                 40.11      0.26      0.04
1:00:00	111                  9.29      0.06      0.00
1:00:00	112                 13.76      0.09      0.01
1:00:00	113                -38.30      0.16      0.01
1:00:00	114                  1.26      0.01      0.00
1:00:00	115                -10.04      0.06      0.00
1:00:00	116                  4.88      0.03      0.00
1:00:00	117                 -8.37      0.05      0.00
1:00:00	118                  6.30      0.04      0.00
1:00:00	119                  6.42      0.04      0.00
1:00:00	120                -21.09      0.09      0.00
1:00:00	121                 -7.41      0.05      0.00
1:00:00	122                  2.12      0.01      0.00
1:00:00	123                 22.59      0.09      0.01
1:00:00	124                  7.35      0.03      0.00
1:00:00	125                -22.54      0.09      0.01
1:00:00	126                 -9.54      0.06      0.00
1:00:00	127                 15.24      0.10      0.01
1:00:00	128                  8.00      0.05      0.00
1:00:00	129                 -8.42      0.05      0.00
1:00:00	130                -20.44      0.13      0.01
1:00:00	131                  4.16      0.03      0.00
1:00:00	132                -20.66      0.13      0.01
1:00:00	133                -10.59      0.07      0.00
1:00:00	134                 -1.26      0.01      0.00
1:00:00	135                 10.08      0.06      0.00
1:00:00	136                -11.34      0.07      0.00
1:00:00	137                 20.47      0.08      0.00
1:00:00	138                -31.81      0.13      0.01
1:00:00	139                  9.32      0.06      0.00
1:00:00	140                -61.17      0.25      0.03
1:00:00	141                -58.07      0.24      0.03
1:00:00	142                -95.50      0.39      0.07
1:00:00	143               -201.62      0.82      0.28
1:00:00	144                 -3.10      0.02      0.00
1:00:00	145                -29.49      0.19      0.02
1:00:00	146                -47.10      0.30      0.06
1:00:00	147                -11.80      0.08      0.00
1:00:00	148                 59.02      0.38      0.09
1:00:00	149                 35.01      0.22      0.03
1:00:00	150                -15.90      0.10      0.01
1:00:00	151                 37.43      0.24      0.04
1:00:00	152                -34.26      0.22      0.03
1:00:00	153                 53.75      0.34      0.07
1:00:00	154                 11.37      0.07      0.00
1:00:00	155                  1.60      0.01      0.00
1:00:00	156                 -6.71      0.04      0.00
1:00:00	157                -16.28      0.10      0.01
1:00:00	158                 -7.76      0.05      0.00
1:00:00	159                  9.82      0.06      0.00
1:00:00	160                  5.78      0.04      0.00
1:00:00	161                -30.95      0.13      0.01
1:00:00	162                -53.46      0.22      0.02
1:00:00	163                -53.46      0.22      0.02
1:00:00	164               -210.26      0.60      0.12
1:00:00	165               -488.99      0.78      0.14
1:00:00	166                 -0.00      0.00      0.00
1:00:00	167                 -0.00      0.00      0.00
1:00:00	168                 92.80      0.26      0.03
1:00:00	169                 56.98      0.23      0.03
1:00:00	170                  0.00      0.00      0.00  Pump
1:00:00	172               2402.63      0.00   -440.34  Pump
1:00:00	173                  4.72      0.05     79.34  PRV
1:00:00	174                  0.00      0.00      0.00  PRV
1:00:00	175               1115.42      4.56    196.49  PRV
1:00:00	176                827.27      9.39    185.26  PRV
1:00:00	177                 53.46      0.61    202.31  PRV
1:00:00	178                 92.80      1.05    112.88  PRV
1:00:00	179                  0.00      0.00      0.00  PRV
1:00:00	180                  0.00      0.00      0.00  PRV
2:00:00	0                  308.35      0.30      0.02
2:00:00	1                  -50.50      0.32      0.06
2:00:00	2                  -25.20      0.16      0.02
2:00:00	3                  -13.76      0.09      0.01
2:00:00	6                   46.23      0.30      0.05
2:00:00	7                  -76.10      0.49      0.14
2:00:00	8                    0.00      0.00      0.00
2:00:00	9                   78.98      0.50      0.15
2:00:00	10                  49.32      0.31      0.06
2:00:00	11                  81.39      0.52      0.15
2:00:00	12                  32.06      0.20      0.03
2:00:00	13                   0.00      0.00      0.00
2:00:00	14                  -0.49      0.00      0.00
2:00:00	15                2398.46      3.83      2.82
2:00:00	16                  -0.63      0.00      0.00
2:00:00	17                2398.46      6.80     11.47
2:00:00	18                2398.46      1.09      0.13
2:00:00	19                2398.46      1.09      0.13
2:00:00	20                   0.00      0.00      0.00
2:00:00	21                   2.66      0.02      0.00
2:00:00	22                   2.70      0.02      0.00
2:00:00	23                  24.36      0.16      0.02
2:00:00	24                  19.60      0.13      0.01
2:00:00	25                   2.70      0.02      0.00
2:00:00	26                   2.70      0.02      0.00
2:00:00	27                  -0.00      0.00      0.00
2:00:00	28                -539.23      0.86      0.18
2:00:00	29                -630.26      1.01      0.24
2:00:00	30                 -26.48      0.17      0.02
2:00:00	31               -1113.96      0.79      0.09
2:00:00	32                  -7.80      0.05      0.00
2:00:00	33                   1.58      0.00      0.00
2:00:00	34                  78.90      0.22      0.02
2:00:00	35                2340.69      1.66      0.37
2:00:00	36                  10.68      0.07      0.00
2:00:00	37                 -26.50      0.17      0.02
2:00:00	38                   0.39      0.00      0.00
2:00:00	39                -549.61      0.88      0.18
2:00:00	40                -652.84      0.67      0.09
2:00:00	41                 637.38      1.02      0.24
2:00:00	42                   0.00      0.00      0.00
2:00:00	43                 -12.12      0.01      0.00
2:00:00	44                -586.78      0.60      0.07
2:00:00	45               -1889.61      1.34      0.25
2:00:00	46               -1863.10      1.32      0.25
2:00:00	47                1209.98      0.86      0.11
2:00:00	48                1169.61      0.83      0.10
2:00:00	49                1141.52      0.81      0.10
2:00:00	50                1153.31      0.82      0.10
2:00:00	51                1083.09      0.77      0.09
2:00:00	52                 295.43      0.84      0.24
2:00:00	53                 126.99      0.36      0.05
2:00:00	54                  92.41      0.26      0.03
2:00:00	55                  -9.04      0.05      0.00
2:00:00	56                   4.94      0.03      0.00
2:00:00	57                  -0.00      0.00      0.00
2:00:00	58                  -9.48      0.06      0.00
2:00:00	59                   0.69      0.00      0.00
2:00:00	60                   0.00      0.00      0.00
2:00:00	61                 -15.29      0.10      0.01
2:00:00	62                 -12.27      0.07      0.00
2:00:00	63                  -0.10      0.00      0.00
2:00:00	64                 -17.47      0.11      0.01
2:00:00	65                  15.54      0.10      0.01
2:00:00	66                 -50.81      0.32      0.06
2:00:00	67                  40.37      0.26      0.04
2:00:00	68                 -18.78      0.12      0.01
2:00:00	69                  53.99      0.34      0.07
2:00:00	70                  11.80      0.08      0.00
2:00:00	71                  34.13      0.22      0.03
2:00:00	72                1113.96      0.79      0.09
2:00:00	73                 -66.06      0.42      0.11
2:00:00	74                 -33.04      0.21      0.03
2:00:00	75                 -43.60      0.28      0.05
2:00:00	76                 -86.15      0.55      0.17
2:00:00	77                  40.78      0.26      0.04
2:00:00	78                  18.75      0.12      0.01
2:00:00	79                 -10.56      0.07      0.00
2:00:00	80                  24.62      0.16      0.02
2:00:00	81                  33.02      0.21      0.03
2:00:00	82                 -16.08      0.10      0.01
2:00:00	83                 -33.07      0.14      0.01
2:00:00	84                 -27.98      0.11      0.01
2:00:00	85                 -49.14      0.20      0.02
2:00:00	86                  -9.82      0.06      0.00
2:00:00	87                  -5.96      0.04      0.00
2:00:00	88                 -14.62      0.09      0.01
2:00:00	89                   3.86      0.02      0.00
2:00:00	90                  24.97      0.16      0.02
2:00:00	91                  15.25      0.10      0.01
2:00:00	92                 115.60      0.47      0.10
2:00:00	93                  20.55      0.13      0.01
2:00:00	94                   6.16      0.04      0.00
2:00:00	95                 -14.39      0.09      0.01
2:00:00	96                  20.55      0.13      0.01
2:00:00	97                   9.62      0.06      0.00
2:00:00	98                   6.48      0.04      0.00
2:00:00	99                   9.62      0.06      0.00
2:00:00	100                  6.15      0.04      0.00
2:00:00	101                -10.92      0.07      0.00
2:00:00	102                 -5.38      0.03      0.00
2:00:00	103                -10.92      0.07      0.00
2:00:00	104                 -5.54      0.04      0.00
2:00:00	105                -60.70      0.25      0.03
2:00:00	106                  3.48      0.02      0.00
2:00:00	107                 20.55      0.13      0.01
2:00:00	108                 -3.15      0.02      0.00
2:00:00	109                 48.65      0.20      0.02
2:00:00	110                 22.92      0.15      0.01
2:00:00	111                  5.31      0.03      0.00
2:00:00	112                  7.86      0.05      0.00
2:00:00	113                -21.89      0.09      0.00
2:00:00	114                  0.72      0.00      0.00
2:00:00	115                 -5.74      0.04      0.00
2:00:00	116                  2.79      0.02      0.00
2:00:00	117                 -4.79      0.03      0.00
2:00:00	118                  3.60      0.02      0.00
2:00:00	119                  3.67      0.02      0.00
2:00:00	120                -12.05      0.05      0.00
2:00:00	121                 -4.24      0.03      0.00
2:00:00	122                  1.21      0.01      0.00
2:00:00	123                 12.91      0.05      0.00
2:00:00	124                  4.20      0.02      0.00
2:00:00	125                -12.88      0.05      0.00
2:00:00	126                 -5.45      0.03      0.00
2:00:00	127                  8.71      0.06      0.00
2:00:00	128                  4.57      0.03      0.00
2:00:00	129                 -4.81      0.03      0.00
2:00:00	130                -11.68      0.07      0.00
2:00:00	131                  2.38      0.02      0.00
2:00:00	132                -11.81      0.08      0.00
2:00:00	133                 -6.05      0.04      0.00
2:00:00	134                 -0.72      0.00      0.00
2:00:00	135                  5.76      0.04      0.00
2:00:00	136                 -6.48      0.04      0.00
2:00:00	137                 11.70      0.05      0.00
2:00:00	138                -18.18      0.07      0.00
2:00:00	139                  5.33      0.03      0.00
2:00:00	140                -34.95      0.14      0.01
2:00:00	141                -33.18      0.14      0.01
2:00:00	142                -54.57      0.22      0.02
2:00:00	143               -115.21      0.47      0.10
2:00:00	144                 -1.77      0.01      0.00
2:00:00	145                -16.85      0.11      0.01
2:00:00	146                -26.92      0.17      0.02
2:00:00	147                 -6.74      0.04      0.00
2:00:00	148                 33.72      0.22      0.03
2:00:00	149                 20.01      0.13      0.01
2:00:00	150                 -9.09      0.06      0.00
2:00:00	151                 21.39      0.14      0.01
2:00:00	152                -19.57      0.12      0.01
2:00:00	153                 30.72      0.20      0.03
2:00:00	154                  6.50      0.04      0.00
2:00:00	155                  0.92      0.01      0.00
2:00:00	156                 -3.83      0.02      0.00
2:00:00	157                 -9.30      0.06      0.00
2:00:00	158                 -4.44      0.03      0.00
2:00:00	159                  5.61      0.04      0.00
2:00:00	160                  3.31      0.02      0.00
2:00:00	161                -22.79      0.09      0.01
2:00:00	162                -37.40      0.15      0.01
2:00:00	163                -37.40      0.15      0.01
2:00:00	164               -188.72      0.54      0.10
2:00:00	165               -348.00      0.56      0.08
2:00:00	166                 -0.00      0.00      0.00
2:00:00	167                 -0.00      0.00      0.00
2:00:00	168                 87.32      0.25      0.02
2:00:00	169                 40.93      0.16      0.01
2:00:00	170                  0.00      0.00      0.00  Pump
2:00:00	172               2398.46      0.00   -441.35  Pump
2:00:00	173                  2.70      0.03     80.01  PRV
2:00:00	174                  0.00      0.00      0.00  PRV
2:00:00	175                637.38      2.60    199.13  PRV
2:00:00	176                472.73      5.36    186.54  PRV
2:00:00	177                 37.40      0.42    202.26  PRV
2:00:00	178                 87.32      0.99    112.78  PRV
2:00:00	179                  0.00      0.00      0.00  PRV
2:00:00	180                  0.00      0.00      0.00  PRV
3:00:00	0                  539.62      0.53      0.05
3:00:00	1                  -88.37      0.56      0.18
3:00:00	2                  -44.11      0.28      0.05
3:00:00	3                  -24.08      0.15      0.02
3:00:00	6                   80.90      0.52      0.15
3:00:00	7                 -133.17      0.85      0.39
3:00:00	8                    0.00      0.00      0.00
3:00:00	9                  138.22      0.88      0.41
3:00:00	10                  86.32      0.55      0.17
3:00:00	11                 142.43      0.91      0.44
3:00:00	12                  56.11      0.36      0.08
3:00:00	13                   0.00      0.00      0.00
3:00:00	14                  -0.86      0.01      0.00
3:00:00	15                  -0.00      0.00      0.00
3:00:00	16                  -1.11      0.01      0.00
3:00:00	17                  -0.00      0.00      0.00
3:00:00	18                  -0.00      0.00      0.00
3:00:00	19                  -0.00      0.00      0.00
3:00:00	20                   0.00      0.00      0.00
3:00:00	21                   4.65      0.03      0.00
3:00:00	22                   4.72      0.03      0.00
3:00:00	23                  42.63      0.27      0.05
3:00:00	24                  34.30      0.22      0.03
3:00:00	25                   4.72      0.03      0.00
3:00:00	26                   4.72      0.03      0.00
3:00:00	27                  -0.00      0.00      0.00
3:00:00	28                -943.65      1.51      0.50
3:00:00	29               -1102.95      1.76      0.67
3:00:00	30                 -46.35      0.30      0.05
3:00:00	31                2247.89      1.59      0.35
3:00:00	32                 -10.59      0.07      0.00
3:00:00	33                   2.77      0.01      0.00
3:00:00	34                  82.70      0.23      0.02
3:00:00	35                -101.11      0.07      0.00
3:00:00	36                  34.57      0.22      0.03
3:00:00	37                 -46.37      0.30      0.05
3:00:00	38                   0.68      0.00      0.00
3:00:00	39                -961.82      1.53      0.52
3:00:00	40               -1108.35      1.13      0.23
3:00:00	41                1115.42      1.78      0.68
3:00:00	42                   0.00      0.00      0.00
3:00:00	43                  -5.68      0.01      0.00
3:00:00	44                -996.72      1.02      0.19
3:00:00	45                 890.50      0.63      0.06
3:00:00	46                 698.06      0.50      0.04
3:00:00	47               -2045.72      1.45      0.29
3:00:00	48               -1981.91      1.41      0.28
3:00:00	49               -1980.00      1.40      0.27
3:00:00	50               -2015.30      1.43      0.28
3:00:00	51               -2172.31      1.54      0.33
3:00:00	52                 278.18      0.79      0.21
3:00:00	53                 222.24      0.63      0.14
3:00:00	54                 161.72      0.46      0.08
3:00:00	55                 -15.82      0.09      0.01
3:00:00	56                  -6.89      0.04      0.00
3:00:00	57                   0.00      0.00      0.00
3:00:00	58                 -32.11      0.20      0.03
3:00:00	59                  19.80      0.13      0.01
3:00:00	60                   0.00      0.00      0.00
3:00:00	61                 -60.88      0.39      0.09
3:00:00	62                 -39.71      0.24      0.03
3:00:00	63                  -0.35      0.00      0.00
3:00:00	64                 -48.62      0.31      0.06
3:00:00	65                  43.26      0.28      0.05
3:00:00	66                -123.04      0.78      0.33
3:00:00	67                 -63.81      0.41      0.10
3:00:00	68                  18.21      0.12      0.01
3:00:00	69                 -91.06      0.58      0.19
3:00:00	70                 -35.30      0.23      0.03
3:00:00	71                 -69.86      0.45      0.12
3:00:00	72               -2247.88      1.59      0.35
3:00:00	73                -111.63      0.71      0.28
3:00:00	74                 -55.91      0.36      0.08
3:00:00	75                 -74.20      0.47      0.13
3:00:00	76                -146.79      0.94      0.46
3:00:00	77                  69.48      0.44      0.12
3:00:00	78                  31.78      0.20      0.03
3:00:00	79                 -18.28      0.12      0.01
3:00:00	80                  41.85      0.27      0.05
3:00:00	81                  55.72      0.36      0.08
3:00:00	82                 -27.30      0.17      0.02
3:00:00	83                 180.95      0.74      0.23
3:00:00	84                 118.86      0.49      0.11
3:00:00	85                 152.83      0.62      0.17
3:00:00	86                  53.82      0.34      0.07
3:00:00	87                  32.67      0.21      0.03
3:00:00	88                  45.41      0.29      0.05
3:00:00	89                 -21.15      0.13      0.01
3:00:00	90                  43.70      0.28      0.05
3:00:00	91                  26.69      0.17      0.02
3:00:00	92                 202.31      0.83      0.28
3:00:00	93                  35.96      0.23      0.03
3:00:00	94                  10.78      0.07      0.00
3:00:00	95                 -25.18      0.16      0.02
3:00:00	96                  35.96      0.23      0.03
3:00:00	97                  16.84      0.11      0.01
3:00:00	98                  11.34      0.07      0.00
3:00:00	99                  16.84      0.11      0.01
3:00:00	100                 10.75      0.07      0.00
3:00:00	101                -19.12      0.12      0.01
3:00:00	102                 -9.42      0.06      0.00
3:00:00	103                -19.12      0.12      0.01
3:00:00	104                 -9.70      0.06      0.00
3:00:00	105               -106.23      0.43      0.09
3:00:00	106                  6.09      0.04      0.00
3:00:00	107                 35.96      0.23      0.03
3:00:00	108                 -5.50      0.04      0.00
3:00:00	109                 85.14      0.35      0.06
3:00:00	110                 40.11      0.26      0.04
3:00:00	111                  9.29      0.06      0.00
3:00:00	112                 13.76      0.09      0.01
3:00:00	113                -38.30      0.16      0.01
3:00:00	114                  1.26      0.01      0.00
3:00:00	115                -10.04      0.06      0.00
3:00:00	116                  4.88      0.03      0.00
